slug,title,date_published,site,keyword,position,impressions,clicks,ctr,pageviews,unique_visitors,bounce_rate,avg_session_duration,pages_per_session,email_signups,affiliate_clicks,affiliate_conversions,revenue,word_count,reading_time_minutes,grade_score,revenue_per_pageview,conversion_rate,value_score,last_updated
article-102,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,1176,5,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.337723
article-103,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,1062,5,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.337739
article-104,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,1069,5,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.337755
article-105,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,1052,5,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.337769
article-106,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,982,4,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.337782
article-107,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,1151,5,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.337795
article-108,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,1064,5,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.337807
article-109,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,1129,5,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.337820
article-11,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,973,4,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.337832
article-110,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,1088,5,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.337844
article-111,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,961,4,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.337857
article-112,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,1100,5,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.337869
article-113,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,961,4,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.337888
article-114,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,1113,5,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.337916
article-115,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,1088,5,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.337931
article-116,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,938,4,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.337945
article-117,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,1120,5,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.337958
article-118,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,1100,5,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.337970
article-119,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,1070,5,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.337983
article-12,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,867,4,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.337996
article-120,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,1092,5,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.338008
article-121,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,914,4,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.338021
article-122,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,1129,5,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.338033
article-123,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,1017,5,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.338045
article-124,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,1050,5,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.338060
article-125,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,1083,5,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.338074
article-126,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,1005,5,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.338092
article-127,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,1074,5,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.338107
article-128,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,1110,5,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.338122
article-129,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,1073,5,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.338143
article-13,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,956,4,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.338160
article-130,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,973,4,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.338174
article-131,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,1012,5,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.338189
article-132,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,1081,5,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.338211
article-133,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,1052,5,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.338228
article-134,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,1057,5,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.338242
article-135,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,1114,5,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.338257
article-136,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,938,4,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.338271
article-137,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,1205,6,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.338397
article-138,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,965,4,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.338417
article-139,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,1059,5,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.338433
article-14,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,1113,5,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.338448
article-140,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,1079,5,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.338464
article-143,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,978,4,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.338478
article-144,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,971,4,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.338491
article-145,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,1063,5,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.338503
article-146,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,955,4,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.338527
article-147,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,1100,5,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.338542
article-148,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,883,4,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.338556
article-149,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,1179,5,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.338569
article-15,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,1168,5,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.338582
article-150,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,1104,5,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.338595
article-16,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,969,4,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.338608
article-17,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,1107,5,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.338620
article-18,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,1006,5,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.338633
article-19,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,1174,5,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.338646
article-2,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,1095,5,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.338659
article-20,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,1060,5,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.338671
article-21,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,917,4,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.338684
article-22,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,1110,5,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.338696
article-24,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,1098,5,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.338708
article-26,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,935,4,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.338721
article-27,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,1093,5,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.338733
article-28,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,1125,5,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.338752
article-29,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,1123,5,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.338767
article-30,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,1144,5,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.338779
article-31,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,955,4,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.338792
article-32,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,1038,5,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.338804
article-33,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,1054,5,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.338817
article-34,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,1076,5,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.338829
article-35,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,948,4,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.338852
article-36,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,959,4,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.338866
article-37,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,1070,5,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.338976
article-38,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,1130,5,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.338992
article-39,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,1090,5,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.339005
article-40,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,1056,5,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.339018
article-41,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,882,4,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.339031
article-42,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,1035,5,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.339044
article-43,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,1074,5,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.339056
article-44,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,1066,5,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.339068
article-45,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,1039,5,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.339081
article-46,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,934,4,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.339104
article-47,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,1076,5,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.339118
article-48,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,792,3,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.339130
article-49,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,1076,5,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.339143
article-5,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,1083,5,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.339156
article-50,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,1213,6,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.339168
article-51,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,928,4,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.339181
article-52,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,1169,5,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.339195
article-53,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,1079,5,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.339207
article-54,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,1015,5,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.339220
article-55,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,1072,5,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.339232
article-56,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,910,4,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.339245
article-57,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,1100,5,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.339258
article-58,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,991,4,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.339270
article-59,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,1086,5,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.339283
article-6,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,797,3,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.339295
article-60,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,1088,5,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.339314
article-61,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,1009,5,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.339328
article-62,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,1042,5,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.339341
article-63,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,1014,5,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.339353
article-64,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,1067,5,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.339366
article-65,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,856,4,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.339378
article-66,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,945,4,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.339390
article-67,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,1056,5,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.339403
article-68,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,1105,5,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.339415
article-69,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,1094,5,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.339428
article-7,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,1109,5,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.339440
article-70,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,1057,5,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.339452
article-71,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,888,4,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.339465
article-72,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,1058,5,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.339478
article-73,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,950,4,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.339490
article-74,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,948,4,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.339502
article-75,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,1046,5,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.339514
article-76,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,808,4,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.339533
article-77,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,962,4,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.339546
article-78,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,1029,5,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.339559
article-79,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,1047,5,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.339579
article-8,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,949,4,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.339593
article-80,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,1104,5,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.339605
article-81,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,1041,5,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.339624
article-82,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,1105,5,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.339637
article-83,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,1033,5,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.339650
article-84,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,1087,5,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.339662
article-85,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,1031,5,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.339674
article-86,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,959,4,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.339687
article-87,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,1149,5,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.339700
article-88,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,956,4,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.339712
article-89,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,1086,5,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.339725
article-9,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,995,4,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.339737
article-90,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,1144,5,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.339750
article-92,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,1093,5,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.339776
article-93,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,1103,5,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.339793
article-94,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,1116,5,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.339809
article-95,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,1181,5,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.339822
article-96,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,979,4,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.339835
article-97,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,1041,5,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.340063
article-98,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,987,4,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.340079
article-99,Untitled,2026-03-05,affiliate,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,1105,5,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.340095
article-1,Untitled,2026-03-05,quant,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,835,4,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.340113
article-10,Untitled,2026-03-05,quant,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,866,4,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.340129
article-11,Untitled,2026-03-05,quant,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,972,4,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.340144
article-12,Untitled,2026-03-05,quant,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,991,4,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.340159
